,course_code,campus,year,name,description,credits,is_honours,restrictions,equivalent_string,co-req_string,pre-req_string,courses_in_equivalent_string,courses_in_co-req_string,courses_in_pre-req_string,winter_term_1,winter_term_2,summer_term_1,summer_term_2,duration_terms,pre_req_json
1396,PSYO 599,UBCO,2024,PSYO 599 Master's Thesis,Pass/Fail.,12,False,This course is restricted to students in one of these programs: MA-O,,,,,,,True,True,True,True,2,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1397,PSYO 625,UBCO,2023,PSYO 625 Internship Preparation,Restricted to the Graduate Clinical Psychology Program. Credit will be granted for only one of PSYO 625 or PSYO 525.,1,False,"This course is restricted to students in one of these programs: MA-O,MASC-O,MED-O,MENG-O,MFA-O,MM-O,MSC-O,MSN-O,MSW-O,PHD-O",,,,,,,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1398,PSYO 630E,UBCO,2023,PSYO 630E Clinical Psychology Practicum (Doctoral) - CLN PSYO PRCT DC,Focus on clinical skills. Students work under the supervision of a clinical faculty member. Training contracts are established at the start of the term. Restricted to the Graduate Clinical Psychology Program.,3,False,,,,,,,,True,True,False,False,2,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1399,PSYO 630G,UBCO,2023,PSYO 630G Clinical Psychology Practicum (Doctoral) - CLN PSYO PRCT DC,Focus on clinical skills. Students work under the supervision of a clinical faculty member. Training contracts are established at the start of the term. Restricted to the Graduate Clinical Psychology Program.,3,False,,,,,,,,True,True,False,False,2,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1400,PSYO 630H,UBCO,2024,PSYO 630H Clinical Psychology Practicum (Doctoral) - CLN PSYO PRCT DC,Focus on clinical skills. Students work under the supervision of a clinical faculty member. Training contracts are established at the start of the term. Restricted to the Graduate Clinical Psychology Program.,3,False,,,,,,,,True,True,True,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1401,PSYO 630I,UBCO,2024,PSYO 630I Clinical Psychology Practicum (Doctoral) - CLN PSYO PRCT DC,Focus on clinical skills. Students work under the supervision of a clinical faculty member. Training contracts are established at the start of the term. Restricted to the Graduate Clinical Psychology Program.,3,False,,,,,,,,True,True,True,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1402,PSYO 630K,UBCO,2024,PSYO 630K Clinical Psychology Practicum (Doctoral) - CLN PSYO PRCT DC,Focus on clinical skills. Students work under the supervision of a clinical faculty member. Training contracts are established at the start of the term. Restricted to the Graduate Clinical Psychology Program.,3,False,,,,,,,,True,True,True,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1403,PSYO 630L,UBCO,2023,PSYO 630L Clinical Psychology Practicum (Doctoral) - CLN PSYO PRCT DC,Focus on clinical skills. Students work under the supervision of a clinical faculty member. Training contracts are established at the start of the term. Restricted to the Graduate Clinical Psychology Program.,3,False,,,,,,,,False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1404,PSYO 630O,UBCO,2023,PSYO 630O Clinical Psychology Practicum (Doctoral) - CLN PSYO PRCT DC,Focus on clinical skills. Students work under the supervision of a clinical faculty member. Training contracts are established at the start of the term. Restricted to the Graduate Clinical Psychology Program.,3,False,,,,,,,,False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1405,PSYO 630R,UBCO,2023,PSYO 630R Clinical Psychology Practicum (Doctoral) - CLN PSYO PRCT DC,Focus on clinical skills. Students work under the supervision of a clinical faculty member. Training contracts are established at the start of the term. Restricted to the Graduate Clinical Psychology Program.,3,False,,,,,,,,True,True,False,False,2,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1406,PSYO 630T,UBCO,2024,PSYO 630T Clinical Psychology Practicum (Doctoral) - CLN PSYO PRCT DC,Focus on clinical skills. Students work under the supervision of a clinical faculty member. Training contracts are established at the start of the term. Restricted to the Graduate Clinical Psychology Program.,3,False,,,,,,,,True,True,True,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1407,PSYO 630Y,UBCO,2024,PSYO 630Y Clinical Psychology Practicum (Doctoral) - CLN PSYO PRCT DC,Focus on clinical skills. Students work under the supervision of a clinical faculty member. Training contracts are established at the start of the term. Restricted to the Graduate Clinical Psychology Program.,3,False,,,,,,,,True,True,True,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1408,PSYO 630Z,UBCO,2023,PSYO 630Z Clinical Psychology Practicum (Doctoral) - CLN PSYO PRCT DC,Focus on clinical skills. Students work under the supervision of a clinical faculty member. Training contracts are established at the start of the term. Restricted to the Graduate Clinical Psychology Program.,3,False,,,,,,,,True,True,False,False,2,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1409,PSYO 699,UBCO,2024,PSYO 699 Doctoral Dissertation,Pass/Fail.,0,False,"This course is restricted to students in one of these programs: MA-O,MASC-O,MED-O,MENG-O,MFA-O,MM-O,MSC-O,MSN-O,MSW-O,PHD-O",,,,,,,True,True,True,True,2,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1410,PSYO 730,UBCO,2024,PSYO 730 Clinical Psychology Internship,Pass/Fail,6,False,,,,,,,,True,True,True,True,2,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1411,SECH 400,UBCO,2023,SECH 400 Applied Health Economics,"Methods to assess efficiency of health-related programs; theoretical and practical empirical methods for conducting, analyzing and interpreting applied economic evaluations in the context of health and healthcare. Credit will be granted for only one of SECH 400 or SECH 500.",3,False,,,,(Third-year standing.),,,,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""Year"",""value"":""3"",""childNodes"":[]}]}"
1412,SECH 500,UBCO,2023,SECH 500 Applied Health Economics,"Methods to assess the efficiency of health-related programs; theoretical and practical empirical methods for conducting, analyzing and interpreting applied economic evaluations in the context of health and healthcare. Credit will be granted for only one of SECH 400 or SECH 500.",3,False,,,,,,,,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1413,SOCI 111,UBCO,2024,SOCI 111 Introduction to Sociology,Studies how society influences human behaviour. How is society organized and structured? How does it affect the way we think and act? What is the relationship between individuals and society? What is our social nature? Why is there inequality in the world?,3,False,,,,,,,,True,True,True,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[]}"
1414,SOCI 209,UBCO,2023,SOCI 209 Foundations of Sociological Thought,Foundational ideas in the historical development of sociological thought. Ways in which these ideas have influenced new generations of sociologists.,3,False,,,,SOCI 111.,,,SOCI 111,True,True,False,False,1,"{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 111"",""childNodes"":[]}"
1415,SOCI 226,UBCO,2023,"SOCI 226 Work, Technology, and Social Change","Relationship between work, technological innovation, and social change. Emphasis on industrial and communications revolutions. Effects of technology on work, social stratification, family, gender identity, and politics.",3,False,,,,SOCI 111.,,,SOCI 111,False,True,False,False,1,"{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 111"",""childNodes"":[]}"
1416,SOCI 228,UBCO,2023,SOCI 228 Sociology of the Anthropocene,"Examination of the ""Anthropocene"" at the intersections of the environment, colonialism, racialization, gender, and species. Explores the drivers of the Anthropocene, the politics of naming and dating an epoch after humans, as well as environmental justice and Anthropocene futures. Credit will only be granted for one of SOCI 228 or SOCI 295E.",3,False,,,,SOCI 111.,,,SOCI 111,True,False,False,False,1,"{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 111"",""childNodes"":[]}"
1417,SOCI 246,UBCO,2023,SOCI 246 Sociology of Sports,"Key concepts and theoretical ideas in the sociology of sport. Relationships between sports and socialization, intersectional inequalities (race, class, gender, ability), deviance and violence, health and injuries, politics and social movements, media, nationality and the environment.",3,False,,,,SOCI 111.,,,SOCI 111,False,True,False,False,1,"{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 111"",""childNodes"":[]}"
1418,SOCI 249,UBCO,2023,SOCI 249 Crime and Society,Introduction to crime as a social phenomenon. Changing definitions of crime in relation to social and political change; scope and nature of crime; criminalization; growth of criminology; institutional responses to criminal behaviour by the justice system.,3,False,,,,SOCI 111.,,,SOCI 111,True,False,False,False,1,"{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 111"",""childNodes"":[]}"
1419,SOCI 263,UBCO,2023,SOCI 263 Political Sociology,Social and economic basis of political power. State and inter-state relations; ideology and control; alienation and anomie; political movements and social revolutions; political violence and terrorism; the political economy of world conflict. Credit will be granted for only one of SOCI 263 or SOCI 463.,3,False,,,,"Either (a) SOCI 111 or (b) POLI 100 or (c) all of HIST 115, HIST 145.",,,"SOCI 111,POLI 100,HIST 115,HIST 145",False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""OR"",""value"":"""",""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 111"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""POLI 100"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""HIST 115"",""childNodes"":[]},{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""HIST 145"",""childNodes"":[]}]}]}"
1420,SOCI 291,UBCO,2023,SOCI 291 Fundamentals of Sociological Research,"Overview of quantitative and qualitative research designs and methodologies. Topics include sampling, operationalization, ethics, data collection and analysis, scientific and sociological literacy. Credit will be granted for only one of SOCI 291 or SOCI 271.",3,False,,,,SOCI 111.,,,SOCI 111,True,False,False,False,1,"{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 111"",""childNodes"":[]}"
1421,SOCI 295A,UBCO,2023,SOCI 295A Current Topics in Sociology - SOCI OF RELIGION,Examination of selected topics in contemporary sociology. Consult with the department for current offerings. This course may be taken more than once but with different topics.,3,False,,,,SOCI 111.,,,SOCI 111,False,True,False,False,1,"{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 111"",""childNodes"":[]}"
1422,SOCI 295V,UBCO,2023,SOCI 295V Current Topics in Sociology - SCI TECH MEDICAL,Examination of selected topics in contemporary sociology. Consult with the department for current offerings. This course may be taken more than once but with different topics.,3,False,,,,SOCI 111.,,,SOCI 111,True,False,False,False,1,"{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 111"",""childNodes"":[]}"
1423,SOCI 305,UBCO,2023,SOCI 305 Sociology of Families,Theoretical and methodological approaches to family structures and relations.,3,False,This course is restricted to students in year: >=3,,,SOCI 111. (and third-year standing.),,,SOCI 111,False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 111"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""Year"",""value"":""3"",""childNodes"":[]}]}"
1424,SOCI 309,UBCO,2023,SOCI 309 Violence in Intimate Relations,"Social, historical, cultural, and political roots of violence in intimate relations. Primary focus on women, children and the elderly.",3,False,This course is restricted to students in year: >=3,,,SOCI 111. (and third-year standing.),,,SOCI 111,False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 111"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""YEAR"",""value"":""3"",""childNodes"":[]}]}"
1425,SOCI 330,UBCO,2023,SOCI 330 Sociology of Tourism,Critical analysis of the global tourist industry and the tourist experience; impact of tourism on communities and labour; relationship between tourism and leisure.,3,False,This course is restricted to students in year: >=3,,,SOCI 111. (and third-year standing.),,,SOCI 111,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 111"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""Year"",""value"":""3"",""childNodes"":[]}]}"
1426,SOCI 362B,UBCO,2023,SOCI 362B Social Inequality - SOC INEQUALITY,"Structural and interactional approaches to relations of power that (re)produce inequality with a focus on the intersections of race, class, gender, and sexualities.",3,False,This course is restricted to students in year: >=3,,,SOCI 111. (and third-year standing.),,,SOCI 111,False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 111"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""Year"",""value"":""3"",""childNodes"":[]}]}"
1427,SOCI 373,UBCO,2024,SOCI 373 Sociology of Punishment and Captivity,"The prison and its abolition analyzed from critical race, feminist, queer, trans, disability, animal studies, and environmental perspectives. Settler colonialism and slavery as foundational to punishment and incarceration in Canada and the United States.",3,False,,,,SOCI 111. (and third-year standing.),,,SOCI 111,False,False,True,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 111"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""YEAR"",""value"":""3"",""childNodes"":[]}]}"
1428,SOCI 374,UBCO,2023,"SOCI 374 Sexuality, Law, and Society","Examination of how sex and sexuality are regulated through law. Topics may include the social and legal regulation of family forms, pornography, sex work, sexually transmitted infections, sexual violence, and the interplay of technology and law through topics such as online dating.",3,False,,,,(Third-year standing.),,,,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""INNER"",""subtype"":""Year"",""value"":""3"",""childNodes"":[]}]}"
1429,SOCI 376,UBCO,2023,SOCI 376 Classical Sociological Theory,Classical sociological theories and their relationship to methodological issues. Emphasis on the procedures by which sociological explanations are made. Credit will be granted for only one of SOCI 376 or SOCI 375.,3,False,This course is restricted to students in year: >=3,,,SOCI 209. (and third-year standing.),,,SOCI 209,True,False,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 209"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""Year"",""value"":""3"",""childNodes"":[]}]}"
1430,SOCI 377,UBCO,2023,SOCI 377 Contemporary Sociological Theory,Contemporary sociological theories and their relationship to methodological issues. Emphasis on the procedures by which sociological explanations are made.Credit will be granted for only one of SOCI 377 or SOCI 375.,3,False,This course is restricted to students in year: >=3,,,SOCI 376. (and third-year standing.),,,SOCI 376,False,True,False,False,1,"{""type"":""ROOT"",""subtype"":""AND"",""value"":"""",""childNodes"":[{""type"":""LEAF"",""subtype"":""COURSE"",""value"":""SOCI 376"",""childNodes"":[]},{""type"":""INNER"",""subtype"":""Year"",""value"":""3"",""childNodes"":[]}]}"
